ee_x,ee_y,ee_z,distance,delta_6axis,delta_3axis,joint0_delta,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta
1.1179723739624023,-0.009907888248562813,-0.684321403503418,2.9488349147454676,5.91865641025641,5.91865641025641,3.1416,1.846223076923077,0.9308333333333332,0.0,0.0,0.0
1.228856086730957,-0.009908774867653847,-0.6326414942741394,2.9455887951976725,5.775451282051282,5.775451282051282,3.1416,1.846223076923077,0.7876282051282053,0.0,0.0,0.0
1.331229567527771,-0.009909356012940407,-0.5656658411026001,2.9299290267733555,5.632246153846154,5.632246153846154,3.1416,1.846223076923077,0.644423076923077,0.0,0.0,0.0
1.422996163368225,-0.009910034015774727,-0.48476532101631165,2.9019785819938817,5.489041025641026,5.489041025641026,3.1416,1.846223076923077,0.5012179487179487,0.0,0.0,0.0
1.502278208732605,-0.00991039164364338,-0.39159613847732544,2.861960864761455,5.345835897435897,5.345835897435897,3.1416,1.846223076923077,0.35801282051282035,0.0,0.0,0.0
1.5674515962600708,-0.009910808876156807,-0.28806599974632263,2.8102003178670483,5.202630769230769,5.202630769230769,3.1416,1.846223076923077,0.21480769230769203,0.0,0.0,0.0
1.6171821355819702,-0.009911136701703072,-0.17629459500312805,2.7471273319540055,5.059425641025641,5.059425641025641,3.1416,1.846223076923077,0.07160256410256416,0.0,0.0,0.0
1.6504523754119873,-0.00991128571331501,-0.05856987088918686,2.673283544841189,5.059425641025641,5.059425641025641,3.1416,1.846223076923077,0.07160256410256416,0.0,0.0,0.0
1.6665806770324707,-0.00991147942841053,0.06269773095846176,2.5893298186794405,5.202630769230769,5.202630769230769,3.1416,1.846223076923077,0.21480769230769248,0.0,0.0,0.0
1.6652371883392334,-0.00991116650402546,0.1850263774394989,2.4960575972896724,5.345835897435897,5.345835897435897,3.1416,1.846223076923077,0.35801282051282035,0.0,0.0,0.0
1.646449089050293,-0.009911151602864265,0.30591100454330444,2.394406229245334,5.489041025641026,5.489041025641026,3.1416,1.846223076923077,0.5012179487179487,0.0,0.0,0.0
